name,type1,type2,hp,attack,defense,special-attack,special-defense,speed,offensive_index,defensive_index,speed_percentile,physical_special_bias,type_defense_normal,type_defense_fire,type_defense_water,type_defense_grass,type_defense_electric,type_defense_ice,type_defense_fighting,type_defense_poison,type_defense_ground,type_defense_flying,type_defense_psychic,type_defense_bug,type_defense_rock,type_defense_ghost,type_defense_dragon,type_defense_dark,type_defense_steel,type_defense_fairy,Offense_Bias,Defense_Lean,Bulk_Physical,Bulk_Special,Sweep_Index,Num_Resistances,Num_Weaknesses,Type_Synergy,Pivot_Potential,Wall_Potential,Stat_Balance
gorebyss,water,,55,84,105,114,75,52,198,207.5,0.2158878504672897,-0.1515151515151515,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,-0.4744624094843196,1.2032208060735652,-0.2608695652173913,-0.09443593670239918,-0.7360149849457552,-0.3333333333333333,0.0,-0.545454560802827,-0.3247555033151123,0.46565046998257104,0.21044031944384406
gothitelle,psychic,,70,55,95,95,110,65,150,240.0,0.3289719626168224,-0.2666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,-0.7926313226485251,0.5159562521595173,-0.026755852842809364,0.002552322613578356,-0.055915961008469274,-0.6666666666666666,-0.8,-0.21212154889792856,-0.1742573805475357,0.3121631287842918,-3.3160292829568926e-09
gouging-fire,fire,dragon,105,115,121,65,93,91,180,266.5,0.6682242990654206,0.2777777777777778,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.7116936124433685,0.3534503527253818,1.5933110367892978,0.04721796835119959,0.23181824437989168,-0.3333333333333333,-0.4,-0.21212135445357905,0.5752890024991724,-0.007334347515086747,-0.15151703181690865
grafaiai,poison,normal,63,95,65,80,72,110,175,168.5,0.8719626168224299,0.0857142857142857,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.25,0.5,1.0,1.0,0.5,2.0,0.1810133878456136,-0.5569520586661423,-0.7103678929765886,-0.40837161817253703,0.7219149641787749,0.3333333333333333,-0.8,0.7878784868163021,0.5514156272466876,-0.7445974672321906,-0.2779148411743725
granbull,fairy,,90,120,75,60,60,45,180,180.0,0.1457943925233644,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.8651961566107689,0.7687432039952302,0.0,-0.3164880040837162,-0.7863181678990412,-0.6666666666666666,-0.4,-0.6787879722313622,-0.764301772244348,0.6379774126275704,0.7295264458515806
grapploct,fighting,,80,118,90,70,80,42,188,210.0,0.1186915887850467,0.2553191489361702,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5,0.6496393932807799,1.3555700808683733,0.12040133779264214,-0.26544155181214907,-0.8922759349239477,0.3333333333333333,0.0,0.047137987110175195,-0.7422200413105248,0.7390765572895155,0.8858535391166044
great-tusk,ground,fighting,115,131,131,53,53,87,184,241.5,0.611214953271028,0.4239130434782608,2.0,2.0,1.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,4.0,1.0,1.0,2.0,2.0,0.5,1.1154720443153876,0.5704362089214047,2.224749163879599,-0.1391015824400204,0.10142364738263798,0.3333333333333333,1.2,-0.6010099887129174,0.4284426388524346,0.23693569348875165,0.5161743775814787
greedent,normal,,120,95,95,55,75,20,150,230.0,0.0130841121495327,0.2666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.6809930997211577,4.568447096289631,1.2441471571906355,-0.010209290454313425,-1.251119574094865,-0.6666666666666666,-1.6,2.121209867769955,-0.9623526458136,1.4598676190572144,4.377158553521745
greninja,water,dark,72,95,67,103,71,122,198,174.0,0.9401869158878504,-0.0404040404040404,1.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,2.0,2.0,0.5,0.5,2.0,0.5,-0.1674573209944657,-0.6083759344539882,-0.5153177257525083,0.19806023481368046,0.6724741236613603,1.0,0.8,-0.03263399219196735,0.9897408392198929,-0.8197846039150101,-0.19599218036821675
grimmsnarl,dark,fairy,95,120,65,95,75,60,215,187.5,0.2775700934579439,0.1162790697674418,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,0.5,0.5,0.26546528916479006,0.04988028210773479,-0.15384615384615385,0.608728943338438,-0.6705038631711963,0.0,-0.4,0.12121196300673746,-0.4318205160392105,0.35926213240109206,0.0
groudon,ground,,100,150,140,100,90,90,250,280.0,0.6429906542056075,0.2,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.4967900557666936,0.6318169530464274,1.939799331103679,0.8575803981623277,-0.34807684038271447,-1.0,0.4,-1.7676765396388732,1.0078855173515615,0.12311226186038537,-0.36476322089932756
grumpig,psychic,,80,45,65,90,110,80,135,215.0,0.5214953271028038,-0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,-0.9768343768092028,-0.283877504180087,-0.41471571906354515,0.14293006636038796,0.5785748441898176,-0.6666666666666666,-0.8,-0.21212154889792856,0.006789989615310146,-0.15499853917528889,0.48635095984812904
gumshoos,normal,,88,110,60,55,60,45,165,164.0,0.1457943925233644,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.865196154750132,0.35796438724989593,-0.3933110367892977,-0.45941807044410415,-0.695772440083076,-0.6666666666666666,-1.6,2.121209867769955,-0.824327562793139,0.46311165738119486,0.48635095984812904
guzzlord,dark,dragon,223,101,53,97,53,43,198,217.5,0.1242990654205607,0.0202020202020202,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,0.0,0.2337754410825196,1.3562541806020068,3.826186830015314,-0.9171064417666701,0.3333333333333333,-0.4,0.37121196151864055,-0.7586529573543002,1.8437018305644834,3.4864578220017832
gyarados,water,flying,95,125,79,60,100,81,185,226.5,0.5495327102803739,0.3513513513513513,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,0.9149807660905634,-0.08324247812439287,0.2020066889632107,-0.23991832567636548,-0.037969958611894304,-0.3333333333333333,0.0,-0.545454560802827,-0.06704401510915325,-0.026738129539890666,0.09119080775791014
hariyama,fighting,,144,120,60,40,60,50,160,192.0,0.1906542056074766,0.5,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5,1.3257037862347976,0.19365286383799268,0.505685618729097,-0.22460438999489535,-0.5373174157606273,0.3333333333333333,0.0,0.047137987110175195,-0.8145705188921473,0.9404890236653606,1.7508634761231798
hatterene,psychic,fairy,57,90,95,136,103,29,226,226.5,0.0242990654205607,-0.2035398230088495,1.0,0.5,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,0.25,1.0,-0.6182089579875164,2.751813304304947,-0.35719063545150503,0.2838182746299132,-1.271098394406449,-0.3333333333333333,0.0,-0.545454560802827,-0.8188727476063856,0.7033316878066476,2.9432618417224954
hawlucha,fighting,flying,78,92,75,74,63,118,166,177.0,0.9158878504672896,0.108433734939759,2.0,1.0,1.0,2.0,0.5,2.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.2437882655342668,-0.5018861760167839,-0.2408026755852843,-0.22154160285860133,1.049687383037131,0.6666666666666666,0.4,0.0,0.6788049618277053,-0.7555889138516404,-0.13895741971870235
haxorus,dragon,,76,147,90,60,70,97,207,198.0,0.7299065420560747,0.4202898550724637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.105461011194762,-0.1417459122829034,0.024080267558528427,-0.5308831036242981,0.08458301787007759,-1.0,-1.2,-0.21212213223078275,0.3505688756005431,-0.39698163390725266,0.49243036189271344
heatmor,fire,,85,97,66,105,66,65,202,174.5,0.3289719626168224,-0.0396039603960396,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,-0.1652466630261801,-0.033855398628248955,-0.30501672240802674,0.5832057172026545,-0.5003371042684327,0.0,0.0,-0.21212125723139175,-0.27377922833765067,0.19580088455454936,-0.4208806489240729
heatran,fire,steel,91,90,106,130,106,77,220,257.5,0.4831775700934579,-0.1818181818181818,1.0,0.25,0.25,2.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,-0.5581910688397981,0.4113123011957028,0.7748494983277592,1.324655436447167,-0.38791696168575224,0.0,0.0,-0.21212125723139175,0.5110636889614166,0.2506573711199992,-0.34107730014050813
heliolisk,electric,normal,62,55,52,109,94,109,164,177.0,0.8551401869158879,-0.3292682926829268,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,-0.9656024809268499,-0.6972472444250033,-0.9434113712374582,0.030117406840224605,0.8655892652222645,0.3333333333333333,-0.8,0.7878784868163021,0.7082358579922169,-0.7583392941697982,0.10522015691605142
heracross,bug,fighting,80,125,75,40,95,85,165,210.0,0.5841121495327103,0.5151515151515151,2.0,0.5,1.0,2.0,1.0,2.0,0.5,0.25,1.0,0.25,1.0,0.5,2.0,0.5,1.0,4.0,0.5,0.25,1.367568117226083,-0.19779517697569327,-0.20066889632107024,-0.8779989790709546,0.2700486619862264,1.3333333333333333,0.4,0.32634031352796905,-0.20883497472297963,-0.19726170926565842,1.2310758762346568
hippowdon,ground,,108,112,118,68,72,47,180,244.0,0.1626168224299065,0.2444444444444444,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.6195920859429287,1.8088002110208412,1.6037458193979932,0.17968351199591628,-0.7420513673651745,-1.0,0.4,-1.7676765396388732,-0.5730294765431534,1.2244531981986524,0.5587862135960748
hitmonchan,fighting,,50,105,79,35,110,76,140,214.0,0.4794392523364486,0.5,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5,1.3257037825342894,-0.004169558006467581,-0.7491638795986622,-1.2480857580398161,0.38042821416779443,0.3333333333333333,0.0,0.047137987110175195,-0.3628935626333746,-0.19629454256037232,1.250616751165668
hitmonlee,fighting,,50,120,53,35,110,87,155,188.0,0.611214953271028,0.5483870967741935,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5,1.4593995495542325,-0.5344171721085341,-1.0969899665551839,-1.2480857580398161,0.45386622569924495,0.3333333333333333,0.0,0.047137987110175195,-0.40525396843510686,-0.5165375431950755,1.563270945470714
hitmontop,fighting,,50,95,95,35,110,70,130,230.0,0.3981308411214953,0.4615384615384615,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5,1.2194327883682365,0.38730574457659905,-0.5351170568561873,-1.2480857580398161,0.3629160721463492,0.3333333333333333,0.0,0.047137987110175195,-0.37875589131451903,0.037830322691141435,1.250616751165668
ho-oh,fire,flying,106,130,90,110,154,90,240,297.0,0.6429906542056075,0.0833333333333333,1.0,0.5,0.5,4.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,4.0,0.25,1.0,0.5,1.0,1.0,1.0,0.17443471201482796,-0.05281441580281141,0.7464882943143812,1.281265952016335,-0.28831665981803495,0.3333333333333333,0.0,0.047137987110175195,0.6449919547181868,-0.09365397596187754,-0.3161281231582473
honchkrow,dark,flying,100,125,52,105,52,71,230,154.0,0.4289719626168224,0.0869565217391304,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,0.18444574697383237,-0.3825945989744118,-0.41471571906354515,0.9851965288412455,-0.5524739809848143,0.3333333333333333,-0.4,0.37121196151864055,-0.1554051740862041,0.04025831410753692,0.44192467700498894
hoopa,psychic,ghost,80,110,60,150,130,70,260,230.0,0.3981308411214953,-0.1538461538461538,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0,-0.48090307286068723,-0.2288624854316264,-0.5217391304347826,1.368044920877999,-0.7097025497568898,-0.6666666666666666,-0.4,-0.6787879722313622,0.1078410115372765,0.0,0.5471448465474595
houndoom,dark,fire,75,90,50,110,80,95,200,167.5,0.702803738317757,-0.1,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,0.5,2.0,0.5,0.5,2.0,0.5,-0.3321236865134309,-0.636552740442339,-0.802675585284281,0.4109239407861154,0.11008454396309504,1.0,0.4,0.1767676686945239,0.39895468395165956,-0.5240330851610433,0.21885793059419287
houndstone,ghost,,72,101,100,50,97,68,151,233.0,0.3663551401869159,0.3377483443708609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,0.8773950303491814,0.5271086195312972,0.12040133779264214,-0.7759060745278203,0.011803449083730738,-1.0,-0.8,-0.9898992063053373,-0.3153065765899414,0.3010306370203208,0.02188578649368157
huntail,water,,55,104,105,94,75,52,198,207.5,0.2158878504672897,0.0505050505050505,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,0.08372866049723285,1.2032208060735652,-0.2608695652173913,-0.37519142419601836,-0.7360149849457552,-0.3333333333333333,0.0,-0.545454560802827,-0.40189891474283607,0.46565046998257104,0.021044026893816927
hydrapple,grass,dragon,106,80,110,120,80,44,200,243.0,0.1299065420560747,-0.2,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.25,1.0,-0.6084282661682539,1.7956902443025857,1.31371237458194,1.5518121490556407,-0.9058385288535463,0.6666666666666666,-0.4,0.5656564109785143,-0.5237991988953428,1.1995688048438935,0.7958470314361445
hydreigon,dark,dragon,92,105,90,125,90,98,230,226.0,0.7383177570093458,-0.0869565217391304,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,-0.29608395708707497,-0.15341330979087411,0.40936454849498327,1.2404287901990811,-0.08478560956216458,0.3333333333333333,-0.4,0.37121196151864055,1.031336657955699,-0.3496509132673107,-0.6687325817810792
hypno,psychic,,85,73,70,73,115,67,146,227.5,0.3588785046728971,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,-0.055819111968349745,0.0023648239397871503,-0.2140468227424749,-0.1110260336906585,0.04595831922508399,-0.6666666666666666,-0.8,-0.21212154889792856,-0.36822284860034915,0.1790769602756428,-0.31032095447273583
illumise,bug,,65,47,75,73,85,85,120,192.5,0.5841121495327103,-0.2166666666666666,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,2.0,0.5,0.5,-0.6544790366586771,-0.19779517697569327,-0.5016722408026756,-0.4836651352730985,1.0396873462840461,1.0,-0.4,0.721211974435302,0.06682719191135354,-0.28067983759659076,-0.2095448439711718
incineroar,fire,dark,95,115,90,80,90,60,195,227.5,0.2775700934579439,0.1794871794871795,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,0.5,2.0,0.5,0.5,2.0,0.5,0.440112189539924,0.5633538058920331,0.4816053511705686,0.2450229709035222,-0.5564713184493275,1.0,0.4,0.1767676686945239,-0.38571705713861837,0.5809045023625062,-0.09119080775790989
infernape,fire,fighting,76,104,71,104,71,108,208,180.0,0.8457943925233645,0.0,2.0,0.5,0.5,2.0,1.0,4.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,2.0,0.5,-0.05581910632725253,-0.4750037584262364,-0.3622742474916388,0.3226135783563042,0.2863004619686199,1.0,0.4,0.1767676686945239,0.8515445799906419,-0.6564241026002681,-0.5240260459163255
inteleon,water,,70,85,65,125,65,120,210,165.0,0.9271028037383178,-0.1904761904761904,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,-0.5821135437638063,-0.6176352932492236,-0.5886287625418061,0.5385400714650331,0.4942571350660525,-0.3333333333333333,0.0,-0.545454560802827,1.2134110853712812,-0.8076345721798527,-0.08417612754011765
iron-boulder,rock,psychic,90,120,80,68,108,124,188,233.0,0.9467289719626168,0.2765957446808511,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,0.7084276016992143,-0.4900950941294672,0.12040133779264214,-0.13272077590607453,0.8454314481460916,-0.3333333333333333,0.4,-0.795454475981424,0.7221353661459106,-0.778367704691766,-0.19310994192759456
iron-bundle,ice,water,56,80,114,124,60,136,204,202.0,0.9822429906542056,-0.2156862745098039,1.0,1.0,0.25,1.0,1.0,0.5,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,-0.6517701608036092,-0.25216295755618096,-0.09792642140468227,0.07759060745278203,0.8736868538569115,-0.6666666666666666,-0.4,-0.6787879722313622,1.9756473313629046,-0.8434499642349812,0.468981293876917
iron-crown,steel,psychic,90,72,100,122,108,98,194,253.0,0.7383177570093458,-0.2577319587628865,1.0,0.5,0.5,1.0,0.5,2.0,2.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,2.0,-0.7679443124716964,-0.027664690908588953,0.6020066889632107,1.1077080142930067,0.2302209894973866,0.3333333333333333,0.4,-0.21212119889807587,1.1029910189549115,-0.31845978702183175,-0.3343662899617442
iron-hands,fighting,electric,154,140,108,50,68,50,190,253.0,0.1906542056074766,0.4736842105263157,2.0,1.0,2.0,0.5,0.5,2.0,1.0,0.5,1.0,1.0,0.5,0.5,2.0,1.0,0.5,2.0,1.0,0.5,1.2529920588558556,1.3766958586935398,2.6440133779264214,0.27054619703930577,-0.7338969564339581,1.0,0.4,0.1767676686945239,-0.6087254219493545,1.509042001229108,1.1818328573078047
iron-jugulis,dark,flying,94,80,86,122,80,108,202,213.0,0.8457943925233645,-0.2079207920792079,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,-0.6303137773196976,-0.3038459158969677,0.3569230769230769,1.2322613578356305,0.3477446688489852,0.3333333333333333,-0.4,0.37121196151864055,1.2326512912392014,-0.5659940156560112,-0.5197875972667872
iron-leaves,grass,psychic,90,130,88,70,108,104,200,241.0,0.8121495327102803,0.3,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,0.5,1.0,0.25,1.0,0.7730946321058617,-0.24240463946293755,0.3130434782608696,-0.08677896886166411,0.28936508622485535,1.0,0.0,0.4242423553719199,0.5903068618836229,-0.5069162494081141,-0.15632709417486396
iron-moth,fire,poison,80,70,60,140,110,110,210,210.0,0.8719626168224299,-0.3333333333333333,1.0,0.5,0.5,4.0,1.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,0.25,0.5,0.5,1.0,2.0,2.0,-0.9768343719361061,-0.6129673525942422,-0.5217391304347826,1.1638591117917305,0.3045422754846279,1.0,0.4,0.1767676686945239,1.2041675700966572,-0.7150988827209622,0.3647632310316398
iron-thorns,rock,electric,100,134,110,70,84,72,204,244.0,0.4355140186915888,0.3137254901960784,1.0,2.0,2.0,0.5,0.5,2.0,0.5,1.0,0.5,4.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.8110187904535711,0.5975853793741427,1.137123745819398,0.09188361408882083,-0.37619927968094863,0.6666666666666666,0.4,0.0,0.007531753186730497,0.44499743096343913,-0.09379625442055711
iron-treads,ground,steel,90,112,120,72,70,106,184,235.0,0.8355140186915888,0.217391304347826,1.0,1.0,0.5,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.544843021363309,0.10994700630113398,1.0836120401337792,-0.0408371618172537,0.5128161958720622,-0.6666666666666666,0.0,-0.9898989470462262,1.023770669527211,-0.46051239686073814,-0.31265419356063096
iron-valiant,fairy,fighting,74,130,90,120,60,116,250,187.0,0.9102803738317756,0.04,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,2.0,4.0,0.5,0.5,0.05470272787688961,-0.32902775878497553,-0.024080267558528427,0.5717202654415519,0.0662604132588019,1.0,0.8,-0.03263399219196735,1.4211048853689983,-0.7238436816812579,0.18238161551582002
jellicent,water,ghost,100,60,70,85,105,60,145,225.0,0.2775700934579439,-0.1724137931034483,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.5,0.5,2.0,1.0,-0.5322063174967931,0.1525749868645945,0.06688963210702341,0.47473200612557426,-0.13376447258464616,0.0,0.8,-0.6787877855647647,-0.4548722454895067,0.4479190803856579,-0.27357242327372966
jirachi,steel,psychic,100,100,100,100,100,100,200,250.0,0.7700934579439253,0.0,1.0,0.5,0.5,1.0,0.5,2.0,2.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,2.0,-0.05581910685860759,-0.05281441443354868,0.8695652173913043,0.8575803981623277,0.20968484521962855,0.3333333333333333,0.4,-0.21212119889807587,0.9553914799895007,-0.34797852083942016,-1.094289685799654
jolteon,electric,,65,65,60,110,95,130,175,187.5,0.966355140186916,-0.2571428571428571,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,-0.7663165988656875,-0.7163802021275586,-0.7625418060200669,0.13016845329249618,1.1772306267405594,-0.3333333333333333,-0.8,0.254545107768717,1.044060756142373,-0.8791646097583092,0.18238161551582002
jumpluff,grass,flying,75,55,70,55,95,110,110,202.5,0.8719626168224299,0.0,1.0,0.5,2.0,1.0,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.25,1.0,-0.05581911816197672,-0.5009367647380424,-0.4013377926421405,-0.6419091373149566,2.201690854052067,0.6666666666666666,-0.4,0.5656564109785143,0.3140512843921533,-0.7028078058412838,-3.3160292829568926e-09
jynx,ice,psychic,65,50,35,115,95,95,165,162.5,0.702803738317757,-0.3939393939393939,1.0,0.5,0.5,2.0,1.0,0.5,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,0.25,1.0,-1.1442916951536706,-0.8311321822290697,-1.1973244147157192,0.21311893823379274,0.5115039375035519,0.3333333333333333,0.8,-0.4242423553719202,0.30092777505163804,-0.6310762751992263,1.406943848318191
kabutops,rock,water,60,115,105,65,70,80,180,205.0,0.5214953271028038,0.2777777777777778,1.0,4.0,0.5,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,0.7116936124433685,0.33229072692843886,-0.12040133779264214,-0.6993363961204696,-0.011649158556374824,0.0,0.4,-0.4713804367581638,0.12062216846021304,-0.03027433280609311,-0.09119080775790989
kangaskhan,normal,,105,95,80,40,80,90,135,212.5,0.6429906542056075,0.4074074074074074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0698662082992823,-0.18974068957265924,0.4414715719063545,-0.622766717713119,0.8736868472024248,-0.6666666666666666,-1.6,2.121209867769955,-0.08079517054856257,-0.14784553541744325,0.6839310342467376
kartana,grass,steel,59,181,131,59,31,109,240,191.5,0.8551401869158879,0.5083333333333333,1.0,0.25,1.0,0.5,0.5,2.0,1.0,0.5,2.0,0.5,1.0,0.5,4.0,1.0,0.5,1.0,0.25,2.0,1.3487291765264056,0.19591404767516213,0.2619397993311037,-0.8062787136294027,0.02708429442382172,1.3333333333333333,0.0,0.5656564973982445,1.046457223065423,-0.5577328000483583,4.200660335166542
kecleon,normal,,60,90,70,60,120,40,150,220.0,0.1065420560747663,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.49679004692494755,0.8714379021910396,-0.6822742474916388,-0.7759060745278203,-0.7199179682786893,-0.6666666666666666,-1.6,2.121209867769955,-0.841616359880861,0.3329672876011244,1.0942896657376773
kilowattrel,electric,flying,70,70,60,105,60,125,175,155.0,0.9532710280373832,-0.2,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.5,1.0,0.5,1.0,0.5,1.0,-0.6084282677471372,-0.6936293752054099,-0.6822742474916388,0.1812149055640633,1.0634017111001137,0.0,0.0,-0.21212125723139175,0.9525956019126085,-0.8536253639468461,0.09119080775791014
kingambit,dark,steel,100,135,120,60,85,50,195,255.0,0.1906542056074766,0.3846153846153846,1.0,0.5,0.5,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0068908144002306,1.6724566074074267,1.4046822742474916,-0.1633486472690148,-0.7607796286929465,1.0,0.0,0.4242423553719199,-0.5306462472469158,1.0973312243726012,0.7660027753178359
kingdra,water,dragon,75,95,95,95,95,85,190,227.5,0.5841121495327103,0.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,-0.055819107585724725,0.09216634375917303,0.10033444816053512,0.12378764675855028,0.0,-0.6666666666666666,-0.4,-0.6787879722313622,0.4176699494459594,-0.11384358093472627,-0.8024791036492727
kingler,water,,55,130,115,50,50,75,180,192.5,0.4616822429906542,0.4444444444444444,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.1722012449455697,0.6044316940933856,-0.11371237458193979,-0.9928534966819806,-0.12231615989104146,-0.3333333333333333,0.0,-0.545454560802827,-0.03782994214244133,0.11051894538530525,0.6565738063731074
