name,type1,type2,hp,attack,defense,special-attack,special-defense,speed,id,offensive_index,defensive_index,speed_percentile,physical_special_bias,physical_bulk,special_bulk,bulk_bias,offense_to_bulk_ratio,speed_to_bulk_ratio,special_bulk_percentile,physical_bulk_percentile,type_defense_normal,type_defense_fire,type_defense_water,type_defense_grass,type_defense_electric,type_defense_ice,type_defense_fighting,type_defense_poison,type_defense_ground,type_defense_flying,type_defense_psychic,type_defense_bug,type_defense_rock,type_defense_ghost,type_defense_dragon,type_defense_dark,type_defense_steel,type_defense_fairy,bst,cluster,archetype
jirachi,steel,psychic,100,100,100,100,100,100,,200,250.0,0.7379209370424598,0.0,10000,10000,0.0,0.7999999968,0.3999999984,0.8587115666178624,0.8338213762811127,1.0,0.5,0.5,1.0,0.5,2.0,2.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,2.0,600,0,Fast Attacker
jolteon,electric,,65,65,60,110,95,130,,175,187.5,0.9487554904831624,-0.2571428571428571,3900,6175,0.2258064516129032,0.9333333283555556,0.6933333296355556,0.4282576866764275,0.0937042459736456,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,525,8,Fast Attacker
jumpluff,grass,flying,75,55,70,55,95,110,,110,202.5,0.8448023426061494,0.0,5250,7125,0.1515151515151515,0.543209873860692,0.543209873860692,0.5644216691068814,0.2767203513909224,1.0,0.5,2.0,1.0,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.25,1.0,460,8,Balanced All-Rounder
jynx,ice,psychic,65,50,35,115,95,95,,165,162.5,0.6654465592972182,-0.3939393939393939,2275,6175,0.4615384615384615,1.0153846091360947,0.5846153810177515,0.4282576866764275,0.0117130307467057,1.0,0.5,0.5,2.0,1.0,0.5,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,0.25,1.0,455,0,Balanced All-Rounder
kabutops,rock,water,60,115,105,65,70,80,,180,205.0,0.4721815519765739,0.2777777777777778,6300,4200,-0.2,0.8780487762046402,0.3902439005353956,0.109809663250366,0.4238653001464129,1.0,4.0,0.5,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,495,9,Physical Attacker
kangaskhan,normal,,105,95,80,40,80,90,,135,212.5,0.5966325036603221,0.4074074074074074,8400,8400,0.0,0.6352941146574395,0.4235294097716263,0.7232796486090776,0.7181551976573939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,490,3,Physical Attacker
kartana,grass,steel,59,181,131,59,31,109,,240,191.5,0.8257686676427526,0.5083333333333333,7729,1829,-0.6172839506172839,1.2532637010273435,0.5691905975499185,0.0058565153733528,0.623718887262079,1.0,0.25,1.0,0.5,0.5,2.0,1.0,0.5,2.0,0.5,1.0,0.5,4.0,1.0,0.5,1.0,0.25,2.0,570,5,Fast Attacker
kecleon,normal,,60,90,70,60,120,40,,150,220.0,0.0951683748169839,0.2,4200,7200,0.2631578947368421,0.6818181787190083,0.1818181809917355,0.5849194729136163,0.1354319180087847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,440,3,Balanced All-Rounder
kilowattrel,electric,flying,70,70,60,105,60,125,,175,155.0,0.931185944363104,-0.2,4200,4200,0.0,1.1290322507804371,0.8064516077003122,0.109809663250366,0.1354319180087847,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.5,1.0,0.5,1.0,0.5,1.0,490,8,Fast Attacker
kingambit,dark,steel,100,135,120,60,85,50,,195,255.0,0.1756954612005856,0.3846153846153846,12000,8500,-0.1707317073170731,0.7647058793540946,0.196078430603614,0.732796486090776,0.9297218155197656,1.0,0.5,0.5,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,550,5,Defensive Tank
kingdra,water,dragon,75,95,95,95,95,85,,190,227.5,0.5314787701317716,0.0,7125,7125,0.0,0.835164831493781,0.3736263719840599,0.5644216691068814,0.5351390922401171,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,540,10,Balanced All-Rounder
kingler,water,,55,130,115,50,50,75,,180,192.5,0.4150805270863836,0.4444444444444444,6325,2750,-0.3939393939393939,0.935064930207455,0.3896103875864395,0.0241581259150805,0.4333821376281113,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,475,10,Physical Attacker
klawf,rock,,70,100,115,35,55,75,,135,205.0,0.4150805270863836,0.4814814814814814,8050,3850,-0.3529411764705882,0.6585365821534801,0.3658536567519334,0.0636896046852123,0.6698389458272328,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,450,10,Physical Attacker
kleavor,bug,rock,70,135,95,45,70,85,,180,200.0,0.5314787701317716,0.5,6650,4900,-0.1515151515151515,0.8999999955,0.424999997875,0.2174231332357247,0.4809663250366032,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,2.0,0.25,0.5,500,5,Physical Attacker
klefki,steel,fairy,57,80,91,80,87,75,,160,206.5,0.4150805270863836,0.0,5187,4959,-0.0224719101123595,0.7748183981848988,0.3631961241491713,0.2284040995607613,0.2547584187408492,1.0,0.25,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.25,2.0,470,2,Defensive Tank
klinklang,steel,,60,100,115,70,85,90,,170,230.0,0.5966325036603221,0.1764705882352941,6900,5100,-0.15,0.7391304315689982,0.3913043461247637,0.240117130307467,0.5095168374816984,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,520,2,Physical Attacker
komala,normal,,65,115,65,75,95,65,,190,192.5,0.3008784773060029,0.2105263157894736,4225,6175,0.1875,0.9870129818856468,0.3376623359082476,0.4282576866764275,0.1464128843338213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,480,3,Physical Attacker
kommo-o,dragon,fighting,75,110,125,100,105,85,,210,267.5,0.5314787701317716,0.0476190476190476,9375,7875,-0.0869565217391304,0.7850467260372085,0.3177570081579177,0.6720351390922401,0.7869692532942899,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,2.0,2.0,0.5,0.5,600,2,Balanced All-Rounder
koraidon,fighting,dragon,100,135,115,85,100,135,,220,265.0,0.9663250366032212,0.2272727272727272,11500,10000,-0.0697674418604651,0.8301886761124956,0.5094339603417587,0.8587115666178624,0.911420204978038,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,2.0,2.0,0.5,0.5,670,2,Speed Sweeper
kricketune,bug,,77,85,51,55,51,65,,140,140.5,0.3008784773060029,0.2142857142857142,3927,3927,0.0,0.9964412740466814,0.4626334486645306,0.0746705710102489,0.1010248901903367,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,2.0,0.5,0.5,384,3,Balanced All-Rounder
krookodile,ground,dark,95,117,80,65,70,92,,182,197.5,0.6310395314787701,0.2857142857142857,7600,6650,-0.0666666666666666,0.9215189826758532,0.4658227824515302,0.5102489019033675,0.6017569546120058,1.0,2.0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,0.5,2.0,0.5,519,1,Physical Attacker
kyogre,water,,100,100,90,150,140,90,,250,280.0,0.5966325036603221,-0.2,9000,14000,0.217391304347826,0.8928571396683673,0.3214285702806122,0.9780380673499268,0.7598828696925329,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,670,10,Balanced All-Rounder
kyurem,dragon,ice,125,130,90,130,90,95,,260,242.5,0.6654465592972182,0.0,11250,11250,0.0,1.0721649440323096,0.3917525757041131,0.9231332357247438,0.9011713030746704,1.0,0.5,0.5,2.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0.25,1.0,660,2,Balanced All-Rounder
lanturn,water,electric,125,58,58,76,76,67,,134,196.5,0.3279648609077599,-0.1343283582089552,7250,9500,0.1343283582089552,0.6819338387687846,0.3409669193843923,0.8118594436310396,0.5666178623718887,1.0,2.0,1.0,0.25,0.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,460,5,Balanced All-Rounder
lapras,water,ice,130,85,80,85,95,60,,170,240.0,0.2532942898975109,0.0,10400,12350,0.0857142857142857,0.7083333303819445,0.2499999989583333,0.9612005856515372,0.8601756954612005,1.0,1.0,0.25,1.0,1.0,0.5,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,535,5,Balanced All-Rounder
latias,dragon,psychic,80,80,90,110,130,110,,190,260.0,0.8448023426061494,-0.1578947368421052,7200,10400,0.1818181818181818,0.7307692279585799,0.4230769214497041,0.8792093704245973,0.5541727672035139,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,0.25,1.0,600,0,Fast Attacker
latios,dragon,psychic,80,90,80,130,110,110,,220,230.0,0.8448023426061494,-0.1818181818181818,6400,8800,0.1578947368421052,0.9565217349716446,0.4782608674858223,0.7540263543191801,0.4436310395314787,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,0.25,1.0,600,0,Fast Attacker
leafeon,grass,,65,110,130,60,65,95,,170,227.5,0.6654465592972182,0.2941176470588235,8450,4225,-0.3333333333333333,0.7472527439681198,0.4175824157468905,0.1222547584187408,0.726207906295754,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,525,8,Physical Attacker
leavanny,bug,grass,75,103,80,70,80,92,,173,197.5,0.6310395314787701,0.1907514450867052,6000,6000,0.0,0.8759493626534209,0.4658227824515302,0.4004392386530014,0.390922401171303,1.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25,2.0,0.25,2.0,0.5,2.0,0.5,0.5,2.0,0.25,0.5,500,8,Physical Attacker
ledian,bug,flying,55,35,50,55,110,85,,90,187.5,0.5314787701317716,-0.2222222222222222,2750,6050,0.375,0.47999999744,0.4533333309155555,0.4099560761346998,0.0292825768667642,1.0,0.5,1.0,4.0,0.5,1.0,1.0,0.5,1.0,0.5,2.0,2.0,0.5,0.5,1.0,2.0,0.25,0.5,390,3,Balanced All-Rounder
lickilicky,normal,,110,85,95,80,95,50,,165,245.0,0.1756954612005856,0.0303030303030303,10450,10450,0.0,0.6734693850062474,0.2040816318200749,0.8857979502196194,0.8674963396778916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,515,3,Balanced All-Rounder
liepard,dark,,64,88,50,88,50,106,,176,132.0,0.8052708638360175,0.0,3200,3200,0.0,1.3333333232323232,0.8030302969467402,0.0380673499267935,0.0446559297218155,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.5,446,3,Fast Attacker
lilligant,grass,,70,60,75,110,75,90,,170,185.0,0.5966325036603221,-0.2941176470588235,5250,5250,0.0,0.9189189139517896,0.4864864838568298,0.2767203513909224,0.2767203513909224,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,480,8,Balanced All-Rounder
lokix,bug,dark,71,102,78,52,55,92,,154,168.5,0.6310395314787701,0.3246753246753247,5538,3905,-0.1729323308270676,0.9139465821130768,0.5459940620415783,0.0732064421669106,0.3316251830161054,1.0,0.5,1.0,2.0,1.0,1.0,0.25,0.5,1.0,0.5,4.0,0.5,1.0,1.0,1.0,1.0,0.5,0.25,450,3,Physical Attacker
lopunny,normal,,65,76,84,54,96,105,,130,212.5,0.7920937042459737,0.1692307692307692,5460,6240,0.0666666666666666,0.6117647030034602,0.494117644733564,0.4363103953147877,0.3191800878477306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,480,3,Balanced All-Rounder
lucario,fighting,steel,70,110,70,115,70,90,,225,175.0,0.5966325036603221,-0.0222222222222222,4900,4900,0.0,1.285714278367347,0.5142857113469388,0.2174231332357247,0.2298682284040995,2.0,0.5,0.5,1.0,0.5,4.0,1.0,0.5,1.0,0.5,0.5,0.5,4.0,1.0,1.0,2.0,0.5,1.0,525,5,Balanced All-Rounder
ludicolo,water,grass,80,70,70,90,100,70,,160,210.0,0.3623718887262079,-0.125,5600,8000,0.1764705882352941,0.7619047582766441,0.3333333317460317,0.6852122986822841,0.33601756954612,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,4.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,1.0,480,5,Balanced All-Rounder
lugia,psychic,flying,106,90,130,90,154,110,,180,337.0,0.8448023426061494,0.0,13780,16324,0.0845070422535211,0.5341246274951792,0.3264094945803872,0.9904831625183016,0.9663250366032212,1.0,1.0,1.0,2.0,0.5,1.0,4.0,2.0,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.25,1.0,680,0,Fast Attacker
lumineon,water,,69,69,76,69,86,91,,138,196.5,0.623718887262079,0.0,5244,5934,0.0617283950617283,0.7022900727618826,0.4631043233429806,0.383601756954612,0.2664714494875549,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,460,10,Balanced All-Rounder
lunala,psychic,ghost,137,113,89,137,107,97,,250,264.5,0.698389458272328,-0.096,12193,14659,0.0918367346938775,0.9451795805475252,0.3667296772524397,0.9838945827232796,0.9355783308931186,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0,680,0,Balanced All-Rounder
lunatone,rock,psychic,90,55,65,95,85,70,,150,195.0,0.3623718887262079,-0.2666666666666666,5850,7650,0.1333333333333333,0.7692307652859961,0.3589743571334648,0.637628111273792,0.3674963396778916,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,460,4,Fast Attacker
lurantis,grass,,70,105,90,80,90,45,,185,215.0,0.1332357247437774,0.1351351351351351,6300,6300,0.0,0.8604651122769065,0.2093023246078961,0.4465592972181552,0.4238653001464129,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,480,8,Balanced All-Rounder
luvdisc,water,,43,30,55,40,65,97,,70,141.5,0.698389458272328,-0.1428571428571428,2365,2795,0.0833333333333333,0.494699643146999,0.6855123626465558,0.027818448023426,0.0161054172767203,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,330,10,Balanced All-Rounder
luxray,electric,,80,120,79,95,79,70,,215,198.0,0.3623718887262079,0.1162790697674418,6320,6320,0.0,1.0858585803744516,0.3535353517498215,0.45900439238653,0.431185944363104,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,523,8,Physical Attacker
mabosstiff,dark,,80,120,90,60,70,85,,180,200.0,0.5314787701317716,0.3333333333333333,7200,5600,-0.125,0.8999999955,0.424999997875,0.3367496339677892,0.5541727672035139,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.5,505,3,Physical Attacker
machamp,fighting,,90,130,80,65,85,55,,195,210.0,0.212298682284041,0.3333333333333333,7200,7650,0.0303030303030303,0.92857142414966,0.2619047606575964,0.637628111273792,0.5541727672035139,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5,505,3,Balanced All-Rounder
magcargo,fire,rock,60,50,120,90,80,30,,140,230.0,0.0373352855051244,-0.2857142857142857,7200,4800,-0.2,0.6086956495274102,0.1304347820415879,0.1881405563689604,0.5541727672035139,1.0,1.0,0.5,2.0,1.0,4.0,0.5,1.0,0.5,2.0,1.0,4.0,0.5,1.0,0.5,1.0,1.0,1.0,430,5,Balanced All-Rounder
magearna,steel,fairy,80,95,115,130,115,65,,225,270.0,0.3008784773060029,-0.1555555555555555,9200,9200,0.0,0.8333333302469136,0.2407407398491083,0.8001464128843339,0.7825768667642753,1.0,0.25,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.25,2.0,600,2,Defensive Tank
magmortar,fire,,75,95,67,125,95,83,,220,199.5,0.5029282576866764,-0.1363636363636363,5025,7125,0.1728395061728395,1.1027568867029731,0.4160400981652125,0.5644216691068814,0.2430453879941435,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,540,6,Balanced All-Rounder
magnezone,electric,steel,70,70,115,130,90,60,,200,240.0,0.2532942898975109,-0.3,8050,6300,-0.1219512195121951,0.8333333298611111,0.2499999989583333,0.4465592972181552,0.6698389458272328,1.0,0.5,1.0,0.5,0.25,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,2.0,535,2,Defensive Tank
malamar,dark,psychic,86,92,88,68,75,73,,160,206.0,0.397510980966325,0.15,7568,6450,-0.0797546012269938,0.77669902535583,0.3543689303185974,0.4846266471449487,0.595900439238653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.5,0.5,482,1,Balanced All-Rounder
mamoswine,ice,ground,110,130,80,70,60,80,,200,195.0,0.4721815519765739,0.3,8800,6600,-0.1428571428571428,1.0256410203813282,0.4102564081525312,0.4985358711566618,0.7437774524158126,1.0,1.0,0.5,1.0,2.0,0.5,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,530,0,Physical Attacker
manaphy,water,,100,100,100,100,100,100,,200,250.0,0.7379209370424598,0.0,10000,10000,0.0,0.7999999968,0.3999999984,0.8587115666178624,0.8338213762811127,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,600,10,Fast Attacker
mandibuzz,dark,flying,110,65,105,55,95,80,,120,255.0,0.4721815519765739,0.0833333333333333,11550,10450,-0.05,0.4705882334486736,0.3137254889657824,0.8857979502196194,0.9165446559297218,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,510,3,Balanced All-Rounder
manectric,electric,,70,75,60,105,60,105,,180,155.0,0.7920937042459737,-0.1666666666666666,4200,4200,0.0,1.1612903150884497,0.6774193504682623,0.109809663250366,0.1354319180087847,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,475,8,Fast Attacker
mantine,water,flying,85,40,70,80,140,70,,120,252.5,0.3623718887262079,-0.3333333333333333,5950,11900,0.3333333333333333,0.4752475228703068,0.2772277216743457,0.9428989751098096,0.3799414348462664,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,485,10,Balanced All-Rounder
maractus,grass,,75,86,67,106,67,60,,192,171.5,0.2532942898975109,-0.1041666666666666,5025,5025,0.0,1.1195335211689008,0.3498542253652815,0.2313323572474377,0.2430453879941435,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,461,8,Balanced All-Rounder
marowak,ground,,60,80,110,50,80,45,,130,220.0,0.1332357247437774,0.2307692307692307,6600,4800,-0.1578947368421052,0.5909090882231405,0.2045454536157024,0.1881405563689604,0.4707174231332357,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,425,1,Balanced All-Rounder
marshadow,fighting,ghost,90,125,80,90,90,125,,215,215.0,0.931185944363104,0.1627906976744186,7200,8100,0.0588235294117647,0.9999999953488372,0.5813953461330449,0.6998535871156661,0.5541727672035139,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,600,3,Speed Sweeper
masquerain,bug,flying,70,60,62,100,82,80,,160,179.0,0.4721815519765739,-0.25,4340,5740,0.1388888888888889,0.89385474360975,0.446927371804875,0.3587115666178623,0.150805270863836,1.0,0.5,1.0,4.0,0.5,1.0,1.0,0.5,1.0,0.5,2.0,2.0,0.5,0.5,1.0,2.0,0.25,0.5,454,3,Balanced All-Rounder
mawile,steel,fairy,50,85,85,55,55,50,,140,165.0,0.1756954612005856,0.2142857142857142,4250,2750,-0.2142857142857142,0.8484848433425161,0.3030303011937557,0.0241581259150805,0.1493411420204978,1.0,0.25,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.25,2.0,380,2,Defensive Tank
medicham,fighting,psychic,60,60,75,60,75,80,,120,180.0,0.4721815519765739,0.0,4500,4500,0.0,0.666666662962963,0.4444444419753086,0.1405563689604685,0.1632503660322108,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.25,0.5,2.0,1.0,1.0,2.0,0.5,0.5,410,3,Balanced All-Rounder
meganium,grass,,80,82,100,83,100,80,,165,240.0,0.4721815519765739,-0.006060606060606,8000,8000,0.0,0.6874999971354167,0.3333333319444445,0.6852122986822841,0.6559297218155198,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,525,8,Balanced All-Rounder
melmetal,steel,,135,143,143,80,65,34,,223,275.5,0.062225475841874,0.2825112107623318,19305,8775,-0.375,0.8094373836318063,0.1234119777734592,0.7496339677891655,0.9956076134699854,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,600,2,Defensive Tank
meltan,steel,,46,65,65,55,35,34,,120,123.0,0.062225475841874,0.0833333333333333,2990,1610,-0.3,0.9756097481657744,0.2764227619803027,0.0043923865300146,0.0336749633967789,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,300,2,Defensive Tank
meowscarada,grass,dark,76,110,70,81,70,123,,191,178.0,0.9216691068814056,0.1518324607329843,5320,5320,0.0,1.0730337018368894,0.6910112320729707,0.2935578330893119,0.2913616398243045,1.0,0.5,2.0,0.5,1.0,1.0,0.5,0.5,2.0,0.5,2.0,0.25,2.0,2.0,0.5,0.5,0.5,0.5,530,8,Fast Attacker
mesprit,psychic,,80,105,105,105,105,80,,210,250.0,0.4721815519765739,0.0,8400,8400,0.0,0.83999999664,0.31999999872,0.7232796486090776,0.7181551976573939,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,580,0,Balanced All-Rounder
metagross,steel,psychic,80,135,130,95,90,70,,230,260.0,0.3623718887262079,0.1739130434782608,10400,7200,-0.1818181818181818,0.8846153812130177,0.2692307681952662,0.5849194729136163,0.8601756954612005,1.0,0.5,0.5,1.0,0.5,2.0,2.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,2.0,600,0,Defensive Tank
mew,psychic,,100,100,100,100,100,100,,200,250.0,0.7379209370424598,0.0,10000,10000,0.0,0.7999999968,0.3999999984,0.8587115666178624,0.8338213762811127,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,600,0,Fast Attacker
mewtwo,psychic,,106,110,90,154,90,130,,264,233.0,0.9487554904831624,-0.1666666666666666,9540,9540,0.0,1.1330472054375658,0.5579399117684982,0.8140556368960469,0.794289897510981,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,680,0,Speed Sweeper
mienshao,fighting,,65,125,60,95,60,105,,220,152.5,0.7920937042459737,0.1363636363636363,3900,3900,0.0,1.4426229413598497,0.6885245856490191,0.0702781844802342,0.0937042459736456,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5,510,3,Fast Attacker
mightyena,dark,,70,90,70,60,60,70,,150,165.0,0.3623718887262079,0.2,4900,4200,-0.0769230769230769,0.9090909035812672,0.424242421671258,0.109809663250366,0.2298682284040995,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.5,420,3,Balanced All-Rounder
milotic,water,,95,60,79,100,125,81,,160,251.5,0.4948755490483162,-0.25,7505,11875,0.2254901960784313,0.6361829000549388,0.3220675931528127,0.9414348462664714,0.5907759882869692,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,540,10,Balanced All-Rounder
miltank,normal,,95,80,105,40,70,100,,120,222.5,0.7379209370424598,0.3333333333333333,9975,6650,-0.2,0.5393258402726928,0.449438200227244,0.5102489019033675,0.8184480234260615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,490,3,Balanced All-Rounder
minun,electric,,60,40,50,75,85,95,,115,165.0,0.6654465592972182,-0.3043478260869565,3000,5100,0.2592592592592592,0.6969696927456382,0.575757572268136,0.240117130307467,0.0380673499267935,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,405,8,Balanced All-Rounder
miraidon,electric,dragon,100,85,100,135,115,135,,220,265.0,0.9663250366032212,-0.2272727272727272,10000,11500,0.0697674418604651,0.8301886761124956,0.5094339603417587,0.9333821376281112,0.8338213762811127,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,670,8,Speed Sweeper
